,company,company-href,rating-src,sd_rating
2094,Coca-Cola Amatil,https://guide.ethical.org.au/company/?company=182,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2095,Markwins,https://guide.ethical.org.au/company/?company=1891,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2096,Horizon Group USA,https://guide.ethical.org.au/company/?company=4757,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2097,Natura & Co,https://guide.ethical.org.au/company/?company=2361,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2098,Alliance Global,https://guide.ethical.org.au/company/?company=2120,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2099,Chefs Pride,https://guide.ethical.org.au/company/?company=168,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2100,Superpop,https://guide.ethical.org.au/company/?company=4120,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2101,Alliance Laundry Systems,https://guide.ethical.org.au/company/?company=5825,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2102,Deoleo,https://guide.ethical.org.au/company/?company=2559,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2103,Fuji Xerox,https://guide.ethical.org.au/company/?company=4649,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2104,G-Star Australia,https://guide.ethical.org.au/company/?company=5140,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2105,Private Formula,https://guide.ethical.org.au/company/?company=5031,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2106,Oakwood Products,https://guide.ethical.org.au/company/?company=1813,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2107,Bayer,https://guide.ethical.org.au/company/?company=92,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2108,Tastee,https://guide.ethical.org.au/company/?company=644,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2109,TLY Australia,https://guide.ethical.org.au/company/?company=658,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2110,Nicola Finetti,https://guide.ethical.org.au/company/?company=5124,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2111,Christian Dior,https://guide.ethical.org.au/company/?company=2813,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2112,Montagne Jeunesse,https://guide.ethical.org.au/company/?company=4202,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2113,Konica Minolta Australia,https://guide.ethical.org.au/company/?company=2818,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2114,SAP,https://guide.ethical.org.au/company/?company=5977,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2115,Pierre Cardin,https://guide.ethical.org.au/company/?company=5145,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2116,Ashgrove Cheese,https://guide.ethical.org.au/company/?company=4305,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2117,JAB,https://guide.ethical.org.au/company/?company=4188,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2118,PVH,https://guide.ethical.org.au/company/?company=2201,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2119,Elizabeth Arden Australia,https://guide.ethical.org.au/company/?company=5086,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2120,Hansells Australia,https://guide.ethical.org.au/company/?company=315,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2121,Chemist Warehouse,https://guide.ethical.org.au/company/?company=3094,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2122,Bird Munchies,https://guide.ethical.org.au/company/?company=678,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2123,Loving Earth,https://guide.ethical.org.au/company/?company=2010,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2124,Quinn Foods,https://guide.ethical.org.au/company/?company=1842,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2125,Zk'in,https://guide.ethical.org.au/company/?company=1873,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
2126,New Avon,https://guide.ethical.org.au/company/?company=2128,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2127,Revlon,https://guide.ethical.org.au/company/?company=557,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2128,Apivita,https://guide.ethical.org.au/company/?company=5028,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2129,A2 Australia,https://guide.ethical.org.au/company/?company=157,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2130,Abundant Natural Health,https://guide.ethical.org.au/company/?company=5492,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2131,Queensland Tissue Products,https://guide.ethical.org.au/company/?company=1137,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2132,Mobil Oil Australia,https://guide.ethical.org.au/company/?company=3373,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2133,Nippon Paint,https://guide.ethical.org.au/company/?company=5405,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2134,Crocs Australia,https://guide.ethical.org.au/company/?company=5253,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2135,Humanwell,https://guide.ethical.org.au/company/?company=2954,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2136,ColArt,https://guide.ethical.org.au/company/?company=4508,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2137,Rodd & Gunn,https://guide.ethical.org.au/company/?company=5147,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2138,Crayola Australia,https://guide.ethical.org.au/company/?company=4365,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2139,Norgine Australia,https://guide.ethical.org.au/company/?company=1018,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2140,The Great Australian Petfood Co.,https://guide.ethical.org.au/company/?company=4152,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2141,RPR Hair Care,https://guide.ethical.org.au/company/?company=5015,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2142,Griffin's Foods,https://guide.ethical.org.au/company/?company=4522,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2143,Philips,https://guide.ethical.org.au/company/?company=2546,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2144,Kering Luxury,https://guide.ethical.org.au/company/?company=4577,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2145,Toro Australia,https://guide.ethical.org.au/company/?company=3431,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2146,Puma,https://guide.ethical.org.au/company/?company=816,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2147,Benetton,https://guide.ethical.org.au/company/?company=5225,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2148,Munro Footwear Group,https://guide.ethical.org.au/company/?company=2291,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2149,Kao Australia,https://guide.ethical.org.au/company/?company=4201,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2150,Jakks Pacific,https://guide.ethical.org.au/company/?company=4733,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2151,Patagonia,https://guide.ethical.org.au/company/?company=2199,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
2152,Madura Tea Estates,https://guide.ethical.org.au/company/?company=411,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2153,ASM Liquor,https://guide.ethical.org.au/company/?company=4451,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2154,Rentokil Initial Australia,https://guide.ethical.org.au/company/?company=4219,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2155,Gillette Company,https://guide.ethical.org.au/company/?company=294,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2156,Trafigura,https://guide.ethical.org.au/company/?company=5358,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2157,Cemoi,https://guide.ethical.org.au/company/?company=4626,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2158,Lotte,https://guide.ethical.org.au/company/?company=4503,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2159,Britex Carpet Care,https://guide.ethical.org.au/company/?company=1823,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2160,Jarden,https://guide.ethical.org.au/company/?company=4859,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2161,Love 'em,https://guide.ethical.org.au/company/?company=2992,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2162,Unicharm,https://guide.ethical.org.au/company/?company=4321,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2163,McKenzie's Foods,https://guide.ethical.org.au/company/?company=680,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2164,Liberty Oil,https://guide.ethical.org.au/company/?company=1095,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2165,Peter Thomas Roth Labs,https://guide.ethical.org.au/company/?company=1910,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2166,Vili's Bakery,https://guide.ethical.org.au/company/?company=2800,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2167,Campbell Australia,https://guide.ethical.org.au/company/?company=147,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2168,Luxottica,https://guide.ethical.org.au/company/?company=4610,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2169,Schwan-Stabilo,https://guide.ethical.org.au/company/?company=4360,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2170,Sunbeam Foods,https://guide.ethical.org.au/company/?company=632,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2171,Pinnacle Drinks,https://guide.ethical.org.au/company/?company=1939,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2172,JC Toys,https://guide.ethical.org.au/company/?company=4750,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2173,Nuxe,https://guide.ethical.org.au/company/?company=2182,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2174,Miessence,https://guide.ethical.org.au/company/?company=5017,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
2175,Tony Bianco,https://guide.ethical.org.au/company/?company=5111,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2176,Natural Products Group,https://guide.ethical.org.au/company/?company=5078,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2177,Wild Brain,https://guide.ethical.org.au/company/?company=4979,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2178,Mukti,https://guide.ethical.org.au/company/?company=1879,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
2179,Jacobs Douwe Egberts,https://guide.ethical.org.au/company/?company=1971,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2180,Australian Venue Co,https://guide.ethical.org.au/company/?company=3047,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2181,Berghaus,https://guide.ethical.org.au/company/?company=4918,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2182,Big Dog Pet Foods,https://guide.ethical.org.au/company/?company=5475,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2183,Bisley Workwear,https://guide.ethical.org.au/company/?company=3136,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2184,Proactiv Company,https://guide.ethical.org.au/company/?company=3016,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2185,Red Bull,https://guide.ethical.org.au/company/?company=550,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2186,Garmin,https://guide.ethical.org.au/company/?company=5910,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2187,King of Shaves,https://guide.ethical.org.au/company/?company=4176,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2188,Asia Pacific Breweries,https://guide.ethical.org.au/company/?company=4440,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2189,Kurrajong Kitchens,https://guide.ethical.org.au/company/?company=382,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2190,GSK Consumer Healthcare Australia,https://guide.ethical.org.au/company/?company=295,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2191,R M Williams,https://guide.ethical.org.au/company/?company=5115,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2192,Xiaomi,https://guide.ethical.org.au/company/?company=2292,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2193,Mitre Sports,https://guide.ethical.org.au/company/?company=4866,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2194,Think Products,https://guide.ethical.org.au/company/?company=1277,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2195,CTD In The Bag,https://guide.ethical.org.au/company/?company=2049,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2196,MiTAC-SYNNEX Group,https://guide.ethical.org.au/company/?company=5943,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2197,United Petroleum,https://guide.ethical.org.au/company/?company=1097,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2198,Manning Cartell,https://guide.ethical.org.au/company/?company=5334,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2199,Cobs Fine Foods,https://guide.ethical.org.au/company/?company=1266,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2200,BM Sensation,https://guide.ethical.org.au/company/?company=1827,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2201,Western Digital,https://guide.ethical.org.au/company/?company=5935,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2202,Mattel Australia,https://guide.ethical.org.au/company/?company=4642,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
