web-scraper-order,web-scraper-start-url,category,category-href,company,rating
"1593890573-4269","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","Crew Clothing","50"
"1593890459-3349","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","Toshiba","50"
"1593890468-3418","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Russell Hobbs","77"
"1593890477-3506","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","GE","59"
"1593890570-4214","https://thegoodshoppingguide.com/","Ethical Shoes & Trainers","https://thegoodshoppingguide.com/subject/shoes-trainers/","Po-Zu","92"
"1593890488-3592","https://thegoodshoppingguide.com/","Ethical Toothpaste","https://thegoodshoppingguide.com/subject/ethical-toothpaste/","Weleda","81"
"1593890492-3628","https://thegoodshoppingguide.com/","Ethical Soap","https://thegoodshoppingguide.com/subject/soap/","Dr Bronner's Pure Castile","96"
"1593890523-3893","https://thegoodshoppingguide.com/","Ethical Sugar","https://thegoodshoppingguide.com/subject/sugar/","Waitrose","64"
"1593890549-4064","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Terry's Chocolate Orange","42"
"1593890468-3411","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Breville","77"
"1593890479-3516","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Servis","91"
"1593890503-3746","https://thegoodshoppingguide.com/","Ethical Nappies","https://thegoodshoppingguide.com/subject/nappies/","GroVia Cloth (washable)","87"
"1593890483-3561","https://thegoodshoppingguide.com/","Ethical Boilers","https://thegoodshoppingguide.com/subject/boilers/","Gas 210 ECO","86"
"1593890557-4138","https://thegoodshoppingguide.com/","Ethical Bread","https://thegoodshoppingguide.com/subject/bread/","William Jackson","62"
"1593890562-4171","https://thegoodshoppingguide.com/","Ethical Biscuits","https://thegoodshoppingguide.com/subject/biscuits/","Ritz","25"
"1593890486-3572","https://thegoodshoppingguide.com/","Ethical Vitamins","https://thegoodshoppingguide.com/subject/ethical-vitamins/","Viridian","100"
"1593890542-3994","https://thegoodshoppingguide.com/","Ethical Cooking Oil","https://thegoodshoppingguide.com/subject/cooking-oil/","Suma","96"
"1593890546-4017","https://thegoodshoppingguide.com/","Ethical Coffee","https://thegoodshoppingguide.com/subject/coffee/","Cafédirect","96"
"1593890551-4091","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Encore","77"
"1593890516-3851","https://thegoodshoppingguide.com/","Ethical Tinned Tuna","https://thegoodshoppingguide.com/subject/tinned-tuna/","Tesco","46"
"1593890457-3323","https://thegoodshoppingguide.com/","Ethical Vaccum Cleaners","https://thegoodshoppingguide.com/subject/vaccum-cleaners/","Philips","73"
"1593890497-3705","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","L'Occitane","73"
"1593890497-3719","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","Herbal Essences","42"
"1593890459-3346","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","Sanyo","64"
"1593890477-3494","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","New World","82"
"1593890570-4225","https://thegoodshoppingguide.com/","Ethical Shoes & Trainers","https://thegoodshoppingguide.com/subject/shoes-trainers/","Fila","69"
"1593890459-3342","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","Casio","68"
"1593890510-3803","https://thegoodshoppingguide.com/","Ethical Cold Remedies","https://thegoodshoppingguide.com/subject/ethical-cold-remedies/","Aspar","65"
"1593890505-3771","https://thegoodshoppingguide.com/","Ethical Make Up","https://thegoodshoppingguide.com/subject/make-up/","Maybelline","46"
"1593890551-4099","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Bakers","50"
"1593890495-3664","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Dr. Hauschka","85"
"1593890534-3947","https://thegoodshoppingguide.com/","Ethical Jam and Spreads","https://thegoodshoppingguide.com/subject/jam-and-spreads/","Duerr's","71"
"1593890472-3443","https://thegoodshoppingguide.com/","Ethical Fridges & Freezers","https://thegoodshoppingguide.com/subject/fridges-freezers/","Electrolux","95"
"1593890455-3297","https://thegoodshoppingguide.com/","Ethical Washing Machines","https://thegoodshoppingguide.com/subject/washing-machines/","Prima","86"
"1593890505-3776","https://thegoodshoppingguide.com/","Ethical Make Up","https://thegoodshoppingguide.com/subject/make-up/","L'Oreal","42"
"1593890505-3759","https://thegoodshoppingguide.com/","Ethical Make Up","https://thegoodshoppingguide.com/subject/make-up/","Odylique","92"
"1593890481-3548","https://thegoodshoppingguide.com/","Ethical Cleaners","https://thegoodshoppingguide.com/subject/ethical-cleaners/","Cif","36"
"1593890559-4156","https://thegoodshoppingguide.com/","Ethical Bottled Water","https://thegoodshoppingguide.com/subject/bottled-water/","Perrier","45"
"1593890472-3449","https://thegoodshoppingguide.com/","Ethical Fridges & Freezers","https://thegoodshoppingguide.com/subject/fridges-freezers/","Miele","86"
"1593890527-3907","https://thegoodshoppingguide.com/","Ethical Soft Drinks","https://thegoodshoppingguide.com/subject/soft-drinks/","Libby's","79"
"1593890564-4186","https://thegoodshoppingguide.com/","Ethical Beer, Lager and Cider","https://thegoodshoppingguide.com/subject/beer-lager-and-cider/","Stella Artois","58"
"1593890549-4059","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Malteasers","42"
"1593890519-3859","https://thegoodshoppingguide.com/","Ethical Tea","https://thegoodshoppingguide.com/subject/tea/","Ridgways","83"
"1593890551-4073","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Edgard & Cooper","91"
"1593890466-3393","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","De'Longhi","91"
"1593890464-3374","https://thegoodshoppingguide.com/","Ethical Laundry Detergents","https://thegoodshoppingguide.com/subject/laundry-detergents/","Attitude","77"
"1593890495-3658","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Lush","92"
"1593890501-3735","https://thegoodshoppingguide.com/","Ethical Pain Remedies","https://thegoodshoppingguide.com/subject/pain-remedies/","Disprin","42"
"1593890477-3503","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","Indesit","68"
"1593890551-4097","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Eukanuba","54"
"1593890521-3880","https://thegoodshoppingguide.com/","Ethical Supermarkets","https://thegoodshoppingguide.com/subject/supermarkets/","The Co-operative Food","64"
"1593890553-4115","https://thegoodshoppingguide.com/","Ethical Butter","https://thegoodshoppingguide.com/subject/butter/","Utterly Butterly","58"
"1593890534-3949","https://thegoodshoppingguide.com/","Ethical Jam and Spreads","https://thegoodshoppingguide.com/subject/jam-and-spreads/","Hartley's","71"
"1593890512-3820","https://thegoodshoppingguide.com/","Ethical Yoghurt","https://thegoodshoppingguide.com/subject/yoghurt/","Rachel's Dairy","62"
"1593890519-3860","https://thegoodshoppingguide.com/","Ethical Tea","https://thegoodshoppingguide.com/subject/tea/","The Co-operative","83"
"1593890455-3295","https://thegoodshoppingguide.com/","Ethical Washing Machines","https://thegoodshoppingguide.com/subject/washing-machines/","Servis","91"
"1593890559-4159","https://thegoodshoppingguide.com/","Ethical Bottled Water","https://thegoodshoppingguide.com/subject/bottled-water/","Volvic","45"
"1593890479-3522","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Stoves","82"
"1593890529-3933","https://thegoodshoppingguide.com/","Ethical Pasta, Pulses and Rice","https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/","Uncle Bens","46"
"1593890501-3733","https://thegoodshoppingguide.com/","Ethical Pain Remedies","https://thegoodshoppingguide.com/subject/pain-remedies/","Superdrug","46"
"1593890495-3670","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Bulldog","66"
"1593890551-4074","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Goood (Germany)","91"
"1593890464-3384","https://thegoodshoppingguide.com/","Ethical Laundry Detergents","https://thegoodshoppingguide.com/subject/laundry-detergents/","Persil","36"
"1593890455-3302","https://thegoodshoppingguide.com/","Ethical Washing Machines","https://thegoodshoppingguide.com/subject/washing-machines/","Bosch","73"
"1593890442-3188","https://thegoodshoppingguide.com/","Ethical All-In-Ones","https://thegoodshoppingguide.com/subject/all-in-ones/","Canon","50"
"1593890466-3391","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","Baumatic","91"
"1593890468-3408","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Rowenta","86"
"1593890559-4149","https://thegoodshoppingguide.com/","Ethical Bottled Water","https://thegoodshoppingguide.com/subject/bottled-water/","Hildon","85"
"1593890459-3345","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","Panasonic","64"
"1593890562-4162","https://thegoodshoppingguide.com/","Ethical Biscuits","https://thegoodshoppingguide.com/subject/biscuits/","Traidcraft","87"
"1593890477-3486","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","Baumatic","91"
"1593890490-3609","https://thegoodshoppingguide.com/","Ethical Sun Protection","https://thegoodshoppingguide.com/subject/sun-protection/","Cabana","88"
"1593890451-3253","https://thegoodshoppingguide.com/","Ethical Banks & Building Societies‍‍‍","https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/","Yorkshire Building Society","83"
"1593890455-3300","https://thegoodshoppingguide.com/","Ethical Washing Machines","https://thegoodshoppingguide.com/subject/washing-machines/","New World","82"
"1593890510-3802","https://thegoodshoppingguide.com/","Ethical Cold Remedies","https://thegoodshoppingguide.com/subject/ethical-cold-remedies/","Clear Breathe","73"
"1593890555-4122","https://thegoodshoppingguide.com/","Ethical Breakfast Cereal","https://thegoodshoppingguide.com/subject/breakfast-cereal/","Weetabix","62"
"1593890481-3539","https://thegoodshoppingguide.com/","Ethical Cleaners","https://thegoodshoppingguide.com/subject/ethical-cleaners/","Suma","95"
"1593890483-3560","https://thegoodshoppingguide.com/","Ethical Boilers","https://thegoodshoppingguide.com/subject/boilers/","Eclipse ESS","86"
"1593890435-3148","https://thegoodshoppingguide.com/","Ethical PC's, Laptops and Tablets","https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/","Huawei","58"
"1593890448-3230","https://thegoodshoppingguide.com/","Ethical Insurance","https://thegoodshoppingguide.com/subject/ethical-insurance/","Bupa","66"
"1593890479-3511","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Zanussi","95"
"1593890501-3743","https://thegoodshoppingguide.com/","Ethical Pain Remedies","https://thegoodshoppingguide.com/subject/pain-remedies/","Solpadeine","27"
"1593890536-3955","https://thegoodshoppingguide.com/","Ethical Ice Cream","https://thegoodshoppingguide.com/subject/ice-cream/","Cream O'Galloway","87"
"1593890551-4067","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Celtic Connection","100"
"1593890529-3924","https://thegoodshoppingguide.com/","Ethical Pasta, Pulses and Rice","https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/","JustIngredients","92"
"1593890444-3209","https://thegoodshoppingguide.com/","Ethical Mortgages","https://thegoodshoppingguide.com/subject/ethical-mortgages/","Halifax","33"
"1593890433-3122","https://thegoodshoppingguide.com/","Ethical Printers","https://thegoodshoppingguide.com/subject/printers/","Brother","95"
"1593890546-4037","https://thegoodshoppingguide.com/","Ethical Coffee","https://thegoodshoppingguide.com/subject/coffee/","Kenco","38"
"1593890566-4201","https://thegoodshoppingguide.com/","Ethical Bananas","https://thegoodshoppingguide.com/subject/bananas/","Del Monte","58"
"1593890514-3833","https://thegoodshoppingguide.com/","Ethical Vegan & Vegetarian Foods","https://thegoodshoppingguide.com/subject/vegetarian-foods/","GranoVita","79"
"1593890466-3394","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","Hoover","91"
"1593890475-3482","https://thegoodshoppingguide.com/","Ethical Flower Delivery Companies","https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/","Interflora","55"
"1593890566-4193","https://thegoodshoppingguide.com/","Ethical Bananas","https://thegoodshoppingguide.com/subject/bananas/","Sainsbury's","75"
"1593890527-3917","https://thegoodshoppingguide.com/","Ethical Soft Drinks","https://thegoodshoppingguide.com/subject/soft-drinks/","Innocent","57"
"1593890532-3942","https://thegoodshoppingguide.com/","Ethical Margarine","https://thegoodshoppingguide.com/subject/margarine/","Benecol","38"
"1593890470-3430","https://thegoodshoppingguide.com/","Ethical Furniture‍‍‍","https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/","Furniture Village","77"
"1593890464-3377","https://thegoodshoppingguide.com/","Ethical Laundry Detergents","https://thegoodshoppingguide.com/subject/laundry-detergents/","Bold","36"
"1593890448-3218","https://thegoodshoppingguide.com/","Ethical Insurance","https://thegoodshoppingguide.com/subject/ethical-insurance/","The Co-operative Insurance","83"
"1593890453-3285","https://thegoodshoppingguide.com/","Ethical Washing Up Liquid","https://thegoodshoppingguide.com/subject/washing-up-liquid/","Morning Fresh","45"
"1593890486-3587","https://thegoodshoppingguide.com/","Ethical Vitamins","https://thegoodshoppingguide.com/subject/ethical-vitamins/","Redoxon","29"
"1593890477-3502","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","Hotpoint","68"
